galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
1000038000000,1000038000163,-1,1000038000000,63000100000371,63000100000371,1000038000000,1000038000001,-1,0,63,0.0,336.08646,6262,15.635378,32.012432,23.676191,88064,1,3,2,-73.20938,-56.38716,169.06923,4696,336.08646,0.24359225,243.5924,273.0116,0.23107763,3.453747,0.70194453,49.34092,3.0083827E-5,0.0053900285,0.0060186763,0.04166337,0.0053289095,0.22366886,8.798051E-8,0.0,0.0,0.0,0.0094208885,0.07097746,-19.61709,-20.493298,-21.217926,-21.844746,-23.402922,-17.989012,-18.833286,-19.539936,-20.129435,-21.570522,-19.47228,-20.371786,-21.11838,-21.771013,-23.380432,11.6152315,610
1000038000001,1000038000163,1000038000000,1000038000001,62000100000365,62000100000365,1000038000000,1000038000002,-1,0,62,0.019932542,333.9348,6262,15.650484,32.01748,23.640152,88064,1,3,2,-70.64241,-56.609173,175.43333,4658,333.9348,0.24184816,243.68535,274.3131,0.23107763,3.453747,0.70194453,49.165176,3.3199773E-5,0.005371429,0.0060186763,0.04166337,0.0053289095,0.22301432,9.709313E-8,0.0,0.0,0.0,0.009319715,0.070768856,-19.694769,-20.540688,-21.253384,-21.874065,-23.425161,-18.012018,-18.85512,-19.560898,-20.14951,-21.5894,-19.54473,-20.415792,-21.151354,-21.798592,-23.402168,11.3518,695
1000038000002,1000038000163,1000038000001,1000038000002,61000100000364,61000100000364,1000038000000,1000038000003,-1,0,61,0.041403063,331.35284,6262,15.66551,32.031788,23.597681,88064,1,3,2,-69.24264,-60.65991,181.77805,4598,331.35284,0.23988342,243.73349,272.45532,0.23107763,3.453747,0.70194453,48.592686,3.6838534E-5,0.005361632,0.0060186763,0.04166337,0.0053289095,0.2227272,1.07734735E-7,1.2615473,2.9553536E-7,0.0,0.009914266,0.070539966,-19.906418,-20.649734,-21.328966,-21.9332,-23.462105,-18.03686,-18.878592,-19.583344,-20.170925,-21.609415,-19.766973,-20.536444,-21.237247,-21.865715,-23.441698,11.075954,152
1000038000003,1000038000122,1000038000002,1000038000003,60000100000336,60000100000336,1000038000000,1000038000004,1000038000123,0,60,0.064493395,330.92252,6262,15.681987,32.044594,23.555225,88064,1,3,2,-68.929756,-63.073296,188.96599,4433,330.92252,0.23831113,244.37735,273.1179,0.29126897,3.272533,0.53584063,48.64822,4.1099433E-5,0.005087761,0.007254061,0.039956447,0.0039784415,0.21762215,1.2019576E-7,0.0,0.0,0.0,0.008067252,0.06945485,-19.551641,-20.451925,-21.18634,-21.818094,-23.3791,-17.757792,-18.59496,-19.297176,-19.88154,-21.311731,-19.300856,-20.239002,-21.010635,-21.687191,-23.338898,10.859606,887
1000038000004,1000038000122,1000038000003,1000038000004,59000100000293,59000100000293,1000038000000,1000038000005,-1,0,59,0.08928783,328.77087,6262,15.697814,32.061356,23.509024,88064,1,3,2,-67.27042,-66.00777,199.0009,4427,328.77087,0.23618975,244.67303,273.54956,0.29126897,3.272533,0.53584063,48.25326,4.6102698E-5,0.0050770147,0.007254061,0.039956447,0.0039784415,0.21717973,1.3482786E-7,0.0,0.0,0.0,0.007586148,0.069025375,-19.5817,-20.479488,-21.212097,-21.84192,-23.399954,-17.785114,-18.620615,-19.321606,-19.904652,-21.332794,-19.301046,-20.240742,-21.014753,-21.694614,-23.354555,10.560289,811
1000038000005,1000038000122,1000038000004,1000038000005,58000100000290,58000100000290,1000038000000,1000038000006,-1,0,58,0.11588337,328.51266,6262,15.715668,32.074986,23.454363,88064,1,3,2,-65.21431,-72.66918,208.3722,4420,328.51266,0.23437558,245.52168,275.80392,0.29126897,3.272533,0.53584063,48.280052,5.1996583E-5,0.005054658,0.007254061,0.039956447,0.0039784415,0.21709616,1.5206454E-7,0.0,0.0,0.0,0.0072972295,0.068226665,-19.61351,-20.508463,-21.239046,-21.8667,-23.42137,-17.813898,-18.647526,-19.347109,-19.928616,-21.354296,-19.312319,-20.251926,-21.02676,-21.708035,-23.372353,10.250037,897
1000038000006,1000038000122,1000038000005,1000038000006,57000100000287,57000100000287,1000038000000,1000038000007,-1,0,57,0.14438343,325.24216,6281,15.729933,32.09112,23.39745,86308,1,3,2,-66.16324,-78.406685,214.84811,4395,325.24216,0.23168951,245.70851,276.5674,0.29126897,3.272533,0.53584063,47.654587,5.896273E-5,0.005042928,0.007254061,0.039956447,0.0039784415,0.21706612,1.7243714E-7,0.0,0.0,0.0,0.009414241,0.0678701,-19.647097,-20.538881,-21.267221,-21.8925,-23.443565,-17.844248,-18.675718,-19.373684,-19.953459,-21.376448,-19.458355,-20.379463,-21.136211,-21.79534,-23.41396,9.929453,276
1000038000007,1000038000122,1000038000006,1000038000007,56000100000300,56000100000300,1000038000000,1000038000008,-1,0,56,0.17489761,319.82004,6281,15.745205,32.11105,23.333696,86308,1,3,2,-63.441513,-82.43819,221.364,4216,319.82004,0.2283307,245.43735,273.547,0.29126897,3.272533,0.53584063,46.90221,6.722419E-5,0.0050306926,0.007254061,0.039956447,0.0039784415,0.21662633,1.9659787E-7,0.0,0.0,0.0,0.008698466,0.06783979,-19.682611,-20.570831,-21.296679,-21.919407,-23.466658,-17.876324,-18.70535,-19.40148,-19.979351,-21.39961,-19.463678,-20.385588,-21.144205,-21.806126,-23.432028,9.5992155,554
1000038000008,1000038000122,1000038000007,1000038000008,55000100000299,55000100000299,1000038000000,1000038000009,-1,0,55,0.20754863,314.1397,6281,15.758073,32.132137,23.261784,86308,1,3,2,-62.07845,-89.76816,227.87376,4142,314.1397,0.22473995,245.1835,273.6136,0.29126897,3.272533,0.53584063,45.880306,7.705761E-5,0.005018145,0.007254061,0.039956447,0.0039784415,0.2165964,2.253558E-7,0.0,0.0,0.0,0.008827666,0.06775826,-19.720175,-20.604391,-21.327497,-21.947504,-23.49086,-17.910276,-18.736547,-19.430622,-20.006433,-21.423851,-19.506973,-20.424133,-21.179201,-21.837387,-23.457226,9.260064,37
1000038000009,1000038000122,1000038000008,1000038000009,54000100000303,54000100000303,1000038000000,1000038000010,-1,0,54,0.24246909,308.97577,6281,15.77913,32.157993,23.186274,86308,1,3,2,-65.11287,-98.972275,229.60567,4060,308.97577,0.2210942,245.15656,274.60153,0.29126897,3.272533,0.53584063,44.993816,8.88061E-5,0.0050052074,0.007254061,0.039956447,0.0039784415,0.21640846,2.5971434E-7,0.0,0.0,0.0,0.009351626,0.06749399,-19.759748,-20.639587,-21.35974,-21.976929,-23.516382,-17.946024,-18.769138,-19.46088,-20.034475,-21.449053,-19.56814,-20.47788,-21.226892,-21.878435,-23.486382,8.91277,836
